case_id,person_id,role,name_as_recorded,father_name_as_recorded,age_as_recorded,gender,district,year
SYN-C-00027,SYN-V-00036,victim,H. NATARAJAN,AKSHAY KALA,26,F,Mysuru,2022
SYN-C-00028,SYN-V-00037,victim,XITI ATWAL,,17,F,Bengaluru Urban,2023
SYN-C-00028,SYN-V-00038,victim,U. BHALLA,GOPAL PATLA,60,M,Bengaluru Urban,2023
SYN-C-00028,SYN-V-00039,victim,GANGA NATARAJAN,OM GOKHALE,39,F,Bengaluru Urban,2023
SYN-C-00029,SYN-V-00040,victim,A. DEVAN,SIDDHARTH CHEEMA,51,M,Bengaluru Urban,2022
SYN-C-00030,SYN-V-00041,victim,KALA GABRIEL,,26,M,Bengaluru Urban,2022
SYN-C-00030,SYN-V-00042,victim,PATRICK LAD,HITESH SARRAF,19,M,Bengaluru Urban,2022
SYN-C-00031,SYN-V-00043,victim,N. AGRAWAL,RYAN BAVA,49,F,Bengaluru Urban,2020
SYN-C-00031,SYN-V-00044,victim,EKTA DALAL,,45,F,Bengaluru Urban,2020
SYN-C-00031,SYN-V-00045,victim,KEER NICHOLAS,,55,M,Bengaluru Urban,2020
SYN-C-00032,SYN-V-00046,victim,UPASNA MOHANTY,LOGAN HANDA,36,F,Belagavi,2019
SYN-C-00033,SYN-V-00047,victim,H. SIDHU,LAKSHIT KANNAN,58,M,Bengaluru Urban,2019
SYN-C-00034,SYN-V-00048,victim,AARUSH TANEJA,,26,M,Bengaluru Urban,2023
SYN-C-00035,SYN-V-00049,victim,A. BARAD,,59,M,Bengaluru Urban,2019
SYN-C-00036,SYN-V-00050,victim,WALI HREDHAAN,NITESH BARAD,19,M,Bengaluru Urban,2021
SYN-C-00036,SYN-V-00051,victim,NILIMA CONTRACTOR,ANIRUDH GOKHALE,67,F,Bengaluru Urban,2021
SYN-C-00037,SYN-V-00052,victim,ZAITRA NARASIMHAN,,39,F,Belagavi,2019
SYN-C-00037,SYN-V-00053,victim,YAMINI SETH,DALBIR SAINI,31,F,Belagavi,2019
SYN-C-00037,SYN-V-00054,victim,YOGI EKAPAD,,55,M,Belagavi,2019
SYN-C-00038,SYN-V-00055,victim,NETRA SULE,NAKUL VARMA,45,F,Kalaburagi,2023
SYN-C-00039,SYN-V-00056,victim,ZAYAN PANDIT,DOMINIC SASTRY,45,M,Bengaluru Urban,2019
SYN-C-00040,SYN-V-00057,victim,KEYA CHAR,MAX RAJ,34,F,Bengaluru Urban,2020
SYN-C-00041,SYN-V-00058,victim,Y. GHOSE,,43,F,Mysuru,2021
SYN-C-00042,SYN-V-00059,victim,FALAK BALAKRISHNAN,SIMON VYAS,27,F,Bengaluru Urban,2022
SYN-C-00043,SYN-V-00060,victim,HARRISON MITRA,AZAAN MOHAN,57,M,Mysuru,2019
SYN-C-00043,SYN-V-00061,victim,H. PALLA,MAX DAS,58,M,Mysuru,2019
SYN-C-00044,SYN-V-00062,victim,F. CHANDA,GAGAN KIBE,56,M,Bengaluru Urban,2023
SYN-C-00044,SYN-V-00063,victim,OMYA GARDE,,60,F,Bengaluru Urban,2023
SYN-C-00044,SYN-V-00064,victim,LEKHA KULKARNI,RYAN KRISHNAN,62,F,Bengaluru Urban,2023
SYN-C-00045,SYN-V-00065,victim,ADVAY MAGAR,JEET DAS,22,M,Bengaluru Urban,2023
SYN-C-00046,SYN-V-00066,victim,NITESH CHANDRAN,,30,M,Bengaluru Urban,2019
SYN-C-00046,SYN-V-00067,victim,HEMANI BHANDARI,MANAN KONDA,74,F,Bengaluru Urban,2019
SYN-C-00047,SYN-V-00068,victim,HARSH MADAN,EKAPAD NANDA,29,M,Bengaluru Urban,2022
SYN-C-00048,SYN-V-00069,victim,M. LAD,VIVAAN DEEP,48,F,Bengaluru Urban,2022
SYN-C-00049,SYN-V-00070,victim,RYAN SEKHON,FITAN DAS,46,M,Mysuru,2020
SYN-C-00050,SYN-V-00071,victim,Y. CHOPRA,DAVID WALIA,32,F,Bengaluru Urban,2021
SYN-C-00050,SYN-V-00072,victim,U. LAL,RAGHAV RAVI,17,F,Bengaluru Urban,2021
SYN-C-00051,SYN-V-00073,victim,AARAV DASH,,44,M,Bengaluru Urban,2023
SYN-C-00051,SYN-V-00074,victim,VIDHI MITTER,RUDRA RAMAKRISHNAN,61,F,Bengaluru Urban,2023
SYN-C-00052,SYN-V-00075,victim,CHARITA DUBEY,TEJAS WALI,44,F,Belagavi,2023
SYN-C-00052,SYN-V-00076,victim,KABIR DESAI,RYAN KONDA,21,M,Belagavi,2023
SYN-C-00053,SYN-V-00077,victim,OWEN MISRA,NEEL CHAD,57,M,Bengaluru Urban,2021
SYN-C-00054,SYN-V-00078,victim,KRISHNA SACHDEV,EKBAL GANESAN,32,F,Bengaluru Urban,2020
SYN-C-00055,SYN-V-00079,victim,GABRIEL KUNDA,SAMUEL SAHNI,55,M,Bengaluru Urban,2019
SYN-C-00056,SYN-V-00080,victim,VEDA BANIK,NATHAN TRIVEDI,41,F,Kalaburagi,2021
SYN-C-00057,SYN-V-00081,victim,AVI SATHE,,58,M,Bengaluru Urban,2021
SYN-C-00058,SYN-V-00082,victim,A. BHARGAVA,NOAH MANDA,17,M,Tumakuru,2022
SYN-C-00059,SYN-V-00083,victim,VARSHA YOHANNAN,,58,F,Bengaluru Urban,2022
SYN-C-00060,SYN-V-00084,victim,A. VARKEY,YAGNESH NAGY,56,M,Bengaluru Urban,2023
SYN-C-00060,SYN-V-00085,victim,POOJA MAGAR,,64,F,Bengaluru Urban,2023
SYN-C-00061,SYN-V-00086,victim,C. DIVAN,ABHIRAM WADHWA,20,M,Bengaluru Urban,2023
SYN-C-00061,SYN-V-00087,victim,S. CHANDRAN,AADI DEVAN,44,F,Bengaluru Urban,2023
SYN-C-00061,SYN-V-00088,victim,AGASTYA OM,ARYAN DADA,24,M,Bengaluru Urban,2023
SYN-C-00062,SYN-V-00089,victim,ZILMIL MISHRA,,53,F,Bengaluru Urban,2023
SYN-C-00063,SYN-V-00090,victim,KRITIKA KRISH,HEMANG GOPAL,20,F,Bengaluru Urban,2019
SYN-C-00064,SYN-V-00091,victim,JAGAT DHAR,JAGDISH KAR,48,M,Bengaluru Urban,2021
SYN-C-00065,SYN-V-00092,victim,ANDREW KHANNA,FARAS KHATRI,27,M,Bengaluru Urban,2020
SYN-C-00065,SYN-V-00093,victim,LILA SANKAR,,66,F,Bengaluru Urban,2020
SYN-C-00065,SYN-V-00094,victim,A. NAGY,WAZIR AGRAWAL,36,M,Bengaluru Urban,2020
SYN-C-00066,SYN-V-00095,victim,L. BAWA,,63,F,Bengaluru Urban,2021
SYN-C-00067,SYN-V-00096,victim,S. SANE,AVI PALAN,45,M,Bengaluru Urban,2019
SYN-C-00067,SYN-V-00097,victim,HEMANGINI DHAR,SAMUEL NARAYANAN,25,F,Bengaluru Urban,2019
SYN-C-00067,SYN-V-00098,victim,CHARAN GANDHI,CHAKRADEV UPPAL,35,M,Bengaluru Urban,2019
SYN-C-00068,SYN-V-00099,victim,YUVRAJ MAGAR,NAVEEN KALA,73,M,Tumakuru,2021
SYN-C-00069,SYN-V-00100,victim,ANSH DUTTA,QARIN MANNAN,32,M,Bengaluru Urban,2019
SYN-C-00070,SYN-V-00101,victim,B. ISSAC,JEREMIAH SODHI,51,M,Bengaluru Urban,2023
SYN-C-00071,SYN-V-00102,victim,ANVI SASTRY,,20,F,Bengaluru Urban,2020
SYN-C-00072,SYN-V-00103,victim,JAGAT BANDI,LABAN SAMRA,45,M,Mysuru,2020
SYN-C-00073,SYN-V-00104,victim,U. MAND,,48,F,Bengaluru Urban,2023
SYN-C-00074,SYN-V-00105,victim,H. YADAV,JAGAT RAVI,48,M,Bengaluru Urban,2019
SYN-C-00075,SYN-V-00106,victim,GAURAV MAGAR,PATRICK SUBRAMANIAM,73,M,Mysuru,2019
SYN-C-00076,SYN-V-00107,victim,G. SULE,JACK VARGHESE,62,M,Tumakuru,2019
SYN-C-00077,SYN-V-00108,victim,VEDA HAYRE,,32,F,Mysuru,2022
SYN-C-00077,SYN-V-00109,victim,SAVANT NIDHI,YAGNESH SARRAF,56,F,Mysuru,2022
SYN-C-00078,SYN-V-00110,victim,L. PILLAI,RISHI SIBAL,62,F,Bengaluru Urban,2022
SYN-C-00079,SYN-V-00111,victim,LAVANYA JAYARAMAN,AARUSH LAD,29,F,Bengaluru Urban,2019
SYN-C-00080,SYN-V-00112,victim,EKAVIR LAD,IMARAN BUCH,62,M,Bengaluru Urban,2019
SYN-C-00081,SYN-V-00113,victim,S. BORA,,22,M,Mysuru,2023
SYN-C-00082,SYN-V-00114,victim,MAX KATA,RYAN KARNIK,19,M,Bengaluru Urban,2022
SYN-C-00083,SYN-V-00115,victim,MEERA ANAND,FARAJ LAD,48,F,Bengaluru Urban,2019
SYN-C-00084,SYN-V-00116,victim,C. DHILLON,ABHIMANYU RAJU,16,F,Mysuru,2021
SYN-C-00084,SYN-V-00117,victim,ELIJAH PURI,LOGAN BANSAL,64,M,Mysuru,2021
SYN-C-00084,SYN-V-00118,victim,RADHAKRISHNAN LAKSHIT,MASON CHAUDRY,68,M,Mysuru,2021
SYN-C-00085,SYN-V-00119,victim,ABHIMANYU KURIAN,INDRAJIT BAVA,37,M,Bengaluru Urban,2023
SYN-C-00085,SYN-V-00120,victim,AMAIRA GOYAL,LIAM MANI,57,F,Bengaluru Urban,2023
SYN-C-00085,SYN-V-00121,victim,VIVAAN RANDHAWA,JEREMIAH KIBE,63,M,Bengaluru Urban,2023
SYN-C-00086,SYN-V-00122,victim,DALAL HENRY,,57,M,Bengaluru Urban,2022
SYN-C-00087,SYN-V-00123,victim,AMAIRA MORE,CHANDRAN PANDIT,21,F,Bengaluru Urban,2021
SYN-C-00087,SYN-V-00124,victim,BHAVINI VIRK,MICHAEL BHATNAGAR,45,F,Bengaluru Urban,2021
SYN-C-00088,SYN-V-00125,victim,OM KHURANA,YAGNESH PRADHAN,72,M,Bengaluru Urban,2021
SYN-C-00089,SYN-V-00126,victim,OMKAAR MANGAT,CHAKRADEV SHA,19,M,Bengaluru Urban,2020
SYN-C-00090,SYN-V-00127,victim,SATHE CHANDRAN,FARAJ GHOSH,63,M,Belagavi,2021
SYN-C-00091,SYN-V-00128,victim,ISHANWI CHAD,ARYAN MITRA,18,F,Mysuru,2020
SYN-C-00092,SYN-V-00129,victim,H. HORA,ETHAN SRIDHAR,70,F,Bengaluru Urban,2022
SYN-C-00092,SYN-V-00130,victim,GIRIK SONI,TEJAS VARMA,57,M,Bengaluru Urban,2022
SYN-C-00093,SYN-V-00131,victim,CHAND OM,XAVIER RAJ,36,M,Bengaluru Urban,2022
SYN-C-00094,SYN-V-00132,victim,AARAV MISRA,BALENDRA SHARAF,55,M,Bengaluru Urban,2020
SYN-C-00095,SYN-V-00133,victim,F. NARULA,HARRISON NARULA,26,M,Bengaluru Urban,2023
SYN-C-00096,SYN-V-00134,victim,CHASMUM PADMANABHAN,,31,F,Belagavi,2021
SYN-C-00096,SYN-V-00135,victim,HEGDE YUTIKA,ZASHIL JAYARAMAN,21,F,Belagavi,2021
SYN-C-00097,SYN-V-00136,victim,ATWAL YASHICA,TANISH JAIN,52,F,Bengaluru Urban,2021
SYN-C-00098,SYN-V-00137,victim,NACHIKET GANESAN,WAHAB OAK,63,M,Belagavi,2021
SYN-C-00098,SYN-V-00138,victim,O. HANDA,ZASHIL DIN,34,M,Belagavi,2021
SYN-C-00099,SYN-V-00139,victim,DANIEL DEO,DARSH KHOSLA,66,M,Bengaluru Urban,2019
SYN-C-00099,SYN-V-00140,victim,NATHANIEL SAGAR,GUNBIR SANGHVI,75,M,Bengaluru Urban,2019
SYN-C-00100,SYN-V-00141,victim,J. ROY,,45,M,Tumakuru,2021
SYN-C-00101,SYN-V-00142,victim,RISHI KUMER,,53,M,Bengaluru Urban,2023
SYN-C-00102,SYN-V-00143,victim,SAMESH GULATI,SAKSHAM RAJ,23,M,Bengaluru Urban,2021
SYN-C-00103,SYN-V-00144,victim,YATIN REDDY,,26,M,Bengaluru Urban,2022
SYN-C-00104,SYN-V-00145,victim,SAMAKSH MANI,QUINCY KAPADIA,35,M,Mysuru,2020
SYN-C-00105,SYN-V-00146,victim,YUWRAJ SUBRAMANIAM,,33,M,Bengaluru Urban,2021
SYN-C-00106,SYN-V-00147,victim,JAGVI DOSHI,ZAID SOM,65,F,Bengaluru Urban,2022
SYN-C-00107,SYN-V-00148,victim,A. BHAGAT,CHAKRADEV PALL,71,F,Bengaluru Urban,2023
SYN-C-00108,SYN-V-00149,victim,DEVANSH DATTA,GUNBIR WALI,19,M,Bengaluru Urban,2021
SYN-C-00109,SYN-V-00150,victim,BALVEER ATWAL,,60,M,Bengaluru Urban,2022
SYN-C-00110,SYN-V-00151,victim,I. SHUKLA,YAGNESH BAVA,33,M,Bengaluru Urban,2023
SYN-C-00111,SYN-V-00152,victim,RACHANA GANESH,ARJUN AURORA,19,F,Mysuru,2022
SYN-C-00112,SYN-V-00153,victim,C. KANDA,,60,F,Bengaluru Urban,2019
SYN-C-00113,SYN-V-00154,victim,LABAN TATA,DAVID KOSHY,50,M,Mysuru,2023
SYN-C-00114,SYN-V-00155,victim,MOHAMMED VARTY,FIYAZ KAMDAR,53,M,Belagavi,2019
SYN-C-00114,SYN-V-00156,victim,A. KOSHY,VEDANT KORPAL,15,M,Belagavi,2019
SYN-C-00114,SYN-V-00157,victim,YADAVI MUTTI,NAKUL PALLA,18,F,Belagavi,2019
SYN-C-00115,SYN-V-00158,victim,GAURANGI MITAL,,47,F,Bengaluru Urban,2023
SYN-C-00116,SYN-V-00159,victim,R. SHARAF,DALBIR BAIL,61,F,Kalaburagi,2021
SYN-C-00117,SYN-V-00160,victim,S. DASS,KAI RAY,72,M,Bengaluru Urban,2019
SYN-C-00118,SYN-V-00161,victim,K. THAKER,SAKSHAM NANDA,57,M,Bengaluru Urban,2021
SYN-C-00119,SYN-V-00162,victim,A. CHAKRABORTY,ISAAC TANDON,15,F,Kalaburagi,2021
SYN-C-00120,SYN-V-00163,victim,OJAS DHAR,,40,M,Belagavi,2020
SYN-C-00121,SYN-V-00164,victim,LAJITA JHAVERI,DEV NATT,27,F,Bengaluru Urban,2023
SYN-C-00121,SYN-V-00165,victim,R. RANDHAWA,JAGDISH OAK,62,M,Bengaluru Urban,2023
SYN-C-00122,SYN-V-00166,victim,ISHITA SOLANKI,RUDRA MUTTI,64,F,Kalaburagi,2019
SYN-C-00123,SYN-V-00167,victim,SHARMA ANAY,VIRAJ RATTA,46,M,Bengaluru Urban,2022
SYN-C-00124,SYN-V-00168,victim,J. GOUR,NITESH ROUT,75,F,Bengaluru Urban,2023
SYN-C-00125,SYN-V-00169,victim,B. LAL,AARNAV SHAN,60,F,Bengaluru Urban,2020
SYN-C-00125,SYN-V-00170,victim,DYAL KIAAN,SHAURYA UPADHYAY,20,M,Bengaluru Urban,2020
SYN-C-00126,SYN-V-00171,victim,FREDERICK DUA,,22,M,Bengaluru Urban,2019
SYN-C-00127,SYN-V-00172,victim,IDIKA ARORA,DAKSHESH HARI,18,F,Bengaluru Urban,2021
SYN-C-00127,SYN-V-00173,victim,O. VYAS,GOPAL SUBRAMANIAN,46,F,Bengaluru Urban,2021
SYN-C-00128,SYN-V-00174,victim,ANAY WASA,DAKSHESH D’ALIA,36,M,Bengaluru Urban,2019
SYN-C-00129,SYN-V-00175,victim,VRITTI PANCHAL,ARYAN VORA,43,F,Bengaluru Urban,2021
SYN-C-00129,SYN-V-00176,victim,NITESH SANGHVI,ORINDER GERA,59,M,Bengaluru Urban,2021
SYN-C-00130,SYN-V-00177,victim,SAI WADHWA,ISHAAN VIRK,30,M,Tumakuru,2020
SYN-C-00130,SYN-V-00178,victim,W. KUNDA,AYUSH JOSHI,27,M,Tumakuru,2020
SYN-C-00131,SYN-V-00179,victim,VIRAJ VERMA,DAKSH BORA,26,M,Bengaluru Urban,2022
SYN-C-00132,SYN-V-00180,victim,NAIDU VANYA,DALBIR DOSHI,65,F,Bengaluru Urban,2021
SYN-C-00132,SYN-V-00181,victim,S. DUA,HARSH TRIPATHI,37,F,Bengaluru Urban,2021
SYN-C-00133,SYN-V-00182,victim,DHRUV SANI,KALPIT MANE,32,M,Bengaluru Urban,2020
SYN-C-00134,SYN-V-00183,victim,ABEER PAI,FALAN KANNAN,24,M,Tumakuru,2020
SYN-C-00135,SYN-V-00184,victim,NIMRAT CHHABRA,INDRAJIT ZACHARIA,46,F,Bengaluru Urban,2021
SYN-C-00136,SYN-V-00185,victim,U. NATH,GOPAL PRABHAKAR,74,F,Tumakuru,2022
SYN-C-00137,SYN-V-00186,victim,CHAUDHURI NANDINI,MOHAMMED CHERIAN,67,F,Bengaluru Urban,2022
SYN-C-00138,SYN-V-00187,victim,YATIN DE,,65,M,Bengaluru Urban,2022
SYN-C-00139,SYN-V-00188,victim,BHAVYA KURUVILLA,ALEXANDER WALLA,44,F,Mysuru,2021
SYN-C-00140,SYN-V-00189,victim,ANUSHA BALAKRISHNAN,DALBIR WASON,27,F,Bengaluru Urban,2023
SYN-C-00141,SYN-V-00190,victim,C. KAUL,,16,M,Bengaluru Urban,2022
SYN-C-00142,SYN-V-00191,victim,QASIM TANK,VIHAAN DUTTA,36,M,Bengaluru Urban,2021
SYN-C-00143,SYN-V-00192,victim,SAMESH WOHRA,GIRINDRA SAWHNEY,22,M,Mysuru,2021
SYN-C-00144,SYN-V-00193,victim,BALVIR MITTAL,ADVAY DORA,17,M,Bengaluru Urban,2021
SYN-C-00145,SYN-V-00194,victim,BALAY BANJEET,DEVANSH JAGGI,18,M,Mysuru,2023
SYN-C-00145,SYN-V-00195,victim,QUSHI BOASE,ANDREW ATWAL,72,F,Mysuru,2023
SYN-C-00145,SYN-V-00196,victim,SUDIKSHA CHERIAN,WARINDER SEN,31,F,Mysuru,2023
SYN-C-00146,SYN-V-00197,victim,GABA AAYUSH,ROBERT VARUGHESE,46,M,Belagavi,2023
SYN-C-00147,SYN-V-00198,victim,ANYA SAHOTA,,16,F,Bengaluru Urban,2021
SYN-C-00148,SYN-V-00199,victim,V. PARMAR,,70,M,Bengaluru Urban,2022
SYN-C-00149,SYN-V-00200,victim,ZANSI CHAND,ABHIMANYU BORAH,66,F,Tumakuru,2020
SYN-C-00150,SYN-V-00201,victim,HENRY DEWI,JAGAT MISTRY,34,M,Bengaluru Urban,2020
SYN-C-00150,SYN-V-00202,victim,ZAITRA KURUVILLA,SATHVIK PALLA,55,F,Bengaluru Urban,2020
SYN-C-00151,SYN-V-00203,victim,WAHAB SANDAL,WILLIAM SEHGAL,73,M,Kalaburagi,2021
SYN-C-00151,SYN-V-00204,victim,GOPAL NAIK,,69,M,Kalaburagi,2021
SYN-C-00152,SYN-V-00205,victim,LAKSHIT D’ALIA,KIAAN KRISHNA,20,M,Bengaluru Urban,2023
SYN-C-00153,SYN-V-00206,victim,INDRAJIT SUR,NOAH MISHRA,45,M,Bengaluru Urban,2023
SYN-C-00154,SYN-V-00207,victim,S. MANNAN,TANAY GUPTA,35,M,Bengaluru Urban,2023
SYN-C-00154,SYN-V-00208,victim,BOSE UNNATI,,70,F,Bengaluru Urban,2023
SYN-C-00155,SYN-V-00209,victim,HEMAL RAJAGOPALAN,DHRUV BEHL,32,F,Tumakuru,2022
SYN-C-00155,SYN-V-00210,victim,THOMAS RADHAKRISHNAN,MAANAV KALLA,21,M,Tumakuru,2022
SYN-C-00155,SYN-V-00211,victim,PILLAI DIVYA,,17,F,Tumakuru,2022
SYN-C-00156,SYN-V-00212,victim,YOSHITA CHOUDHURY,IMARAN PALLA,61,F,Bengaluru Urban,2021
SYN-C-00157,SYN-V-00213,victim,THAKKAR DHRUV,YASH ANDRA,71,M,Bengaluru Urban,2021
SYN-C-00158,SYN-V-00214,victim,X. LAD,AZAD SACHAR,19,F,Bengaluru Urban,2019
SYN-C-00159,SYN-V-00215,victim,KATA ISAIAH,,66,M,Belagavi,2022
SYN-C-00160,SYN-V-00216,victim,MANAN SURI,,66,M,Bengaluru Urban,2019
SYN-C-00161,SYN-V-00217,victim,EKANTA SARAF,PRANIT HAYRE,47,F,Mysuru,2022
SYN-C-00162,SYN-V-00218,victim,ABIR MANE,QARIN GOUR,27,M,Kalaburagi,2023
SYN-C-00163,SYN-V-00219,victim,URVI SARAN,,47,F,Bengaluru Urban,2019
SYN-C-00163,SYN-V-00220,victim,JAGAT NATH,FARAS PARSA,46,M,Bengaluru Urban,2019
SYN-C-00163,SYN-V-00221,victim,L. KEER,ADVIK MISTRY,67,F,Bengaluru Urban,2019
SYN-C-00164,SYN-V-00222,victim,N. AMBLE,,63,F,Bengaluru Urban,2023
SYN-C-00165,SYN-V-00223,victim,O. JOHAL,,55,F,Bengaluru Urban,2022
SYN-C-00166,SYN-V-00224,victim,NIMRAT CHANDRA,FALAN JAYARAMAN,40,F,Bengaluru Urban,2022
SYN-C-00167,SYN-V-00225,victim,NAKSH PRASAD,DANIEL BORAH,48,M,Bengaluru Urban,2023
SYN-C-00167,SYN-V-00226,victim,CHAMELI DADA,VEER GHOSH,50,F,Bengaluru Urban,2023
SYN-C-00168,SYN-V-00227,victim,UDARSH RASTOGI,,32,M,Bengaluru Urban,2020
SYN-C-00169,SYN-V-00228,victim,NAKUL MUKHERJEE,,32,M,Tumakuru,2021
SYN-C-00170,SYN-V-00229,victim,HARISH RAJU,CHANDRAN BALI,29,M,Bengaluru Urban,2022
SYN-C-00170,SYN-V-00230,victim,NAGI HARSH,,33,M,Bengaluru Urban,2022
SYN-C-00170,SYN-V-00231,victim,ATHARW IYENGAR,EKBAL CHANDRAN,70,M,Bengaluru Urban,2022
SYN-C-00171,SYN-V-00232,victim,M. DHILLON,ANIRUDH NANDA,49,F,Bengaluru Urban,2023
SYN-C-00171,SYN-V-00233,victim,SAANVI CHAND,BANJEET KAUL,62,F,Bengaluru Urban,2023
SYN-C-00172,SYN-V-00234,victim,PATHAK GANGA,OJAS WARRIOR,15,F,Bengaluru Urban,2023
SYN-C-00172,SYN-V-00235,victim,BALHAAR SAMA,,23,M,Bengaluru Urban,2023
SYN-C-00173,SYN-V-00236,victim,B. PERI,ZAID CHAHAL,43,M,Bengaluru Urban,2019
SYN-C-00174,SYN-V-00237,victim,M. VAIDYA,YUG SUBRAMANIAM,68,M,Belagavi,2023
SYN-C-00175,SYN-V-00238,victim,OMYA SANDHU,TIMOTHY MUNI,56,F,Bengaluru Urban,2021
SYN-C-00176,SYN-V-00239,victim,A. DIXIT,,72,F,Bengaluru Urban,2023
SYN-C-00177,SYN-V-00240,victim,A. DUA,GUNBIR NAGAR,33,M,Kalaburagi,2021
SYN-C-00178,SYN-V-00241,victim,ANIRUDH NAYAK,DARPAN LOKE,35,M,Bengaluru Urban,2023
SYN-C-00179,SYN-V-00242,victim,L. TARA,,65,F,Bengaluru Urban,2019
SYN-C-00179,SYN-V-00243,victim,OM SANT,ABHIRAM BATRA,67,M,Bengaluru Urban,2019
SYN-C-00180,SYN-V-00244,victim,GARIMA JHA,VIHAAN BEN,19,F,Mysuru,2022
SYN-C-00181,SYN-V-00245,victim,GAURAV RANDHAWA,AZAD NAGAR,28,M,Kalaburagi,2020
SYN-C-00182,SYN-V-00246,victim,SUDIKSHA VARKEY,EKBAL CHAWLA,63,F,Mysuru,2021
SYN-C-00183,SYN-V-00247,victim,HARDIK DAS,ABHIMANYU MUKHERJEE,74,M,Bengaluru Urban,2022
SYN-C-00184,SYN-V-00248,victim,BACHITTAR SANKARAN,,72,M,Mysuru,2022
SYN-C-00185,SYN-V-00249,victim,AVNI SANI,SAMAKSH SHERE,21,F,Belagavi,2022
SYN-C-00185,SYN-V-00250,victim,BARAL GAURANG,DOMINIC SOMAN,39,M,Belagavi,2022
SYN-C-00186,SYN-V-00251,victim,CHOKSHI JEET,,39,M,Belagavi,2021
SYN-C-00186,SYN-V-00252,victim,DAYAL FIYAZ,,73,M,Belagavi,2021
SYN-C-00187,SYN-V-00253,victim,ABHA TANDON,QARIN WALLA,62,F,Belagavi,2020
SYN-C-00188,SYN-V-00254,victim,YADAVI LOYAL,JEREMIAH BHAGAT,26,F,Bengaluru Urban,2020
SYN-C-00188,SYN-V-00255,victim,WARINDER KALLA,,66,M,Bengaluru Urban,2020
SYN-C-00188,SYN-V-00256,victim,G. DALAL,CHARAN KAKAR,25,M,Bengaluru Urban,2020
SYN-C-00189,SYN-V-00257,victim,B. CHAKRABORTY,PRANEEL KANDA,44,F,Bengaluru Urban,2020
SYN-C-00190,SYN-V-00258,victim,PATRICK PRASHAD,JEET DOSHI,72,M,Bengaluru Urban,2019
SYN-C-00191,SYN-V-00259,victim,ISHAAN GOEL,,31,M,Bengaluru Urban,2022
SYN-C-00192,SYN-V-00260,victim,MURTY RAAGINI,FRADO DUA,25,F,Belagavi,2021
SYN-C-00193,SYN-V-00261,victim,C. KAUR,ABHIMANYU SANDHU,21,M,Bengaluru Urban,2022
SYN-C-00194,SYN-V-00262,victim,Q. SOM,MATTHEW SURI,43,M,Bengaluru Urban,2019
SYN-C-00195,SYN-V-00263,victim,H. NAIK,RACHIT PILLAY,35,M,Bengaluru Urban,2023
SYN-C-00196,SYN-V-00264,victim,JONATHAN MITTAL,DAKSHESH BARAD,29,M,Belagavi,2020
SYN-C-00197,SYN-V-00265,victim,HARDIK SIBAL,YASH MADAN,75,M,Bengaluru Urban,2020
SYN-C-00198,SYN-V-00266,victim,ADWETA KARNIK,ZAYYAN KRISHNAN,30,F,Tumakuru,2019
SYN-C-00199,SYN-V-00267,victim,KALA ADYA,,61,F,Bengaluru Urban,2022
SYN-C-00200,SYN-V-00268,victim,HENRY GOKHALE,NAKSH SINGH,47,M,Kalaburagi,2021
SYN-C-00201,SYN-V-00269,victim,TEJAS LATA,,33,M,Bengaluru Urban,2023
SYN-C-00201,SYN-V-00270,victim,KRITIKA BATTA,,45,F,Bengaluru Urban,2023
SYN-C-00202,SYN-V-00271,victim,E. YADAV,,26,F,Bengaluru Urban,2023
SYN-C-00202,SYN-V-00272,victim,RATTAN FARHAN,KRISH BEN,30,M,Bengaluru Urban,2023
SYN-C-00203,SYN-V-00273,victim,YAGNESH RATTAN,,61,M,Bengaluru Urban,2019
SYN-C-00204,SYN-V-00274,victim,EKARAJ BANIK,KAI SANKAR,65,M,Bengaluru Urban,2022
SYN-C-00205,SYN-V-00275,victim,ZAYAN MITTAL,,44,M,Belagavi,2022
SYN-C-00206,SYN-V-00276,victim,NIHARIKA PARMAR,,26,F,Kalaburagi,2020
SYN-C-00207,SYN-V-00277,victim,HENRY SULE,CHATURA SEKHON,72,M,Tumakuru,2021
SYN-C-00207,SYN-V-00278,victim,DAMYANTI MINHAS,TANISH SULE,32,F,Tumakuru,2021
SYN-C-00208,SYN-V-00279,victim,ADYA CHOUDHRY,,52,F,Mysuru,2019
SYN-C-00209,SYN-V-00280,victim,GABA PRATYUSH,,37,M,Belagavi,2022
SYN-C-00210,SYN-V-00281,victim,BENJAMIN CHATTERJEE,,56,M,Bengaluru Urban,2021
SYN-C-00210,SYN-V-00282,victim,NITARA BHANDARI,,25,F,Bengaluru Urban,2021
SYN-C-00211,SYN-V-00283,victim,ZAYAN RAO,TARAK PALAN,44,M,Bengaluru Urban,2020
SYN-C-00212,SYN-V-00284,victim,FARIS MANI,IMARAN GREWAL,51,M,Bengaluru Urban,2019
SYN-C-00212,SYN-V-00285,victim,KRISHNA BORAH,DAKSH BERA,74,F,Bengaluru Urban,2019
SYN-C-00212,SYN-V-00286,victim,ZAITRA BISWAS,,24,F,Bengaluru Urban,2019
SYN-C-00213,SYN-V-00287,victim,ADVAITH AGATE,ZAID DOCTOR,58,M,Bengaluru Urban,2023
SYN-C-00213,SYN-V-00288,victim,ARUNIMA RAY,NAVEEN HANDA,39,F,Bengaluru Urban,2023
