person_id,name,father_name,gender,age,home_district,is_repeat_offender,n_cases
SYN-V-00444,Wridesh Roy,Rohan Arora,M,32,Bengaluru Urban,False,1
SYN-V-00445,Harinakshi Dube,Ranveer Morar,F,53,Belagavi,False,1
SYN-V-00446,Triveni Shenoy,Ansh Kar,F,28,Bengaluru Urban,False,1
SYN-V-00447,Darsh Dubey,Chaitanya Chacko,M,33,Bengaluru Urban,False,1
SYN-V-00448,Ucchal Dhillon,Chakradhar Savant,F,40,Belagavi,False,1
SYN-V-00449,Ekalinga Shroff,Samaksh Sodhi,M,17,Bengaluru Urban,False,1
SYN-V-00450,Ishita Sagar,William Baria,F,61,Bengaluru Urban,False,1
SYN-V-00451,Harshil Sane,Banjeet Sule,M,64,Bengaluru Urban,False,1
SYN-V-00452,Yasti Goyal,Balhaar Dhingra,F,47,Bengaluru Urban,False,1
SYN-V-00453,Mitesh Rajan,Harrison Barad,M,54,Bengaluru Urban,False,1
SYN-V-00454,Harrison Rattan,Chandran Acharya,M,61,Belagavi,False,1
SYN-V-00455,Robert Rout,Shaurya Bali,M,25,Tumakuru,False,1
SYN-V-00456,Qabil Seth,Jeremiah Mukherjee,M,51,Mysuru,False,1
SYN-V-00457,Sanya Wason,Aarav Bal,F,71,Mysuru,False,1
SYN-V-00458,Lakshit Vora,Samesh Rai,M,32,Bengaluru Urban,False,1
SYN-V-00459,Advay Bobal,Alexander Ahuja,M,38,Bengaluru Urban,False,1
SYN-V-00460,Naksh Dhingra,Aryan Ratti,M,65,Bengaluru Urban,False,1
SYN-V-00461,Guneet Rajagopal,Upkaar Hora,M,20,Bengaluru Urban,False,1
SYN-V-00462,Abeer Ratti,Isaiah Palan,M,28,Bengaluru Urban,False,1
SYN-V-00463,Ronith Rana,Bachittar Datta,M,29,Bengaluru Urban,False,1
SYN-V-00464,Rachana Hayre,Hredhaan Shankar,F,40,Bengaluru Urban,False,1
SYN-V-00465,Luke Sharma,Balveer Raval,M,40,Belagavi,False,1
SYN-V-00466,Eesha Sur,Qabil Goda,F,35,Bengaluru Urban,False,1
SYN-V-00467,Meera Roy,Abdul Grewal,F,27,Bengaluru Urban,False,1
SYN-V-00468,Chaitanya Palla,Vincent Virk,M,58,Bengaluru Urban,False,1
SYN-V-00469,Janya Rajagopal,Chanakya Modi,F,34,Mysuru,False,1
SYN-V-00470,Yuvraj Konda,Jeremiah Mangat,M,41,Bengaluru Urban,False,1
SYN-V-00471,Bachittar Salvi,Dev Dutt,M,72,Bengaluru Urban,False,1
SYN-V-00472,Azad Mukhopadhyay,Praneel Krish,M,28,Bengaluru Urban,False,1
SYN-V-00473,Yutika Sachdev,Jagat Kant,F,68,Bengaluru Urban,False,1
SYN-V-00474,Pooja Mitter,Hredhaan Handa,F,65,Bengaluru Urban,False,1
SYN-V-00475,Gayathri Nanda,Wahab Anand,F,70,Bengaluru Urban,False,1
SYN-V-00476,Ayushman Babu,Aadi Merchant,M,40,Bengaluru Urban,False,1
SYN-V-00477,Aadi Dara,Kalpit Garg,M,55,Bengaluru Urban,False,1
SYN-V-00478,Isaac Sarma,Nathaniel Wason,M,37,Bengaluru Urban,False,1
SYN-V-00479,Pratyush Lala,Zashil Guha,M,62,Bengaluru Urban,False,1
SYN-V-00480,Orinder Sahota,Harish Chakrabarti,M,18,Bengaluru Urban,False,1
SYN-V-00481,Vihaan Pandey,Nihal Toor,M,64,Kalaburagi,False,1
SYN-V-00482,Orinder Kala,Ekalinga Sethi,M,69,Kalaburagi,False,1
SYN-V-00483,Tanish Rattan,Frederick Chand,M,54,Mysuru,False,1
SYN-V-00484,Henry Chacko,Theodore Pingle,M,55,Bengaluru Urban,False,1
SYN-V-00485,Farhan Kala,Faraj Nagi,M,32,Bengaluru Urban,False,1
SYN-V-00486,Jack Sachar,Girindra Narasimhan,M,45,Bengaluru Urban,False,1
SYN-V-00487,Ria Agarwal,Dalbir Badami,F,35,Bengaluru Urban,False,1
SYN-V-00488,Vasatika Tara,Ayush Chadha,F,32,Bengaluru Urban,False,1
SYN-V-00489,Elijah Mukherjee,Xavier Pai,M,59,Tumakuru,False,1
SYN-V-00490,Tarak Nagi,Vedant Dubey,M,39,Tumakuru,False,1
SYN-V-00491,Siddharth Gour,Champak Jhaveri,M,47,Bengaluru Urban,False,1
SYN-V-00492,Aarav Chatterjee,Gavin Wable,M,55,Tumakuru,False,1
SYN-V-00493,Kamala Subramaniam,Darpan Sem,F,29,Tumakuru,False,1
SYN-V-00494,Max Deshpande,Timothy Gulati,M,56,Bengaluru Urban,False,1
SYN-V-00495,Lakshit Shenoy,Shivansh Sachdev,M,47,Bengaluru Urban,False,1
SYN-V-00496,Jeet Vala,Oscar Chatterjee,M,17,Bengaluru Urban,False,1
SYN-V-00497,Sai Kala,Omkaar Johal,M,69,Mysuru,False,1
SYN-V-00498,Abhiram Merchant,Lakshit Batra,M,53,Belagavi,False,1
SYN-V-00499,Yadavi Mann,Chakradev Iyer,F,24,Belagavi,False,1
SYN-V-00500,Wakeeta Sem,Chatresh Karnik,F,71,Bengaluru Urban,False,1
SYN-V-00501,Watika Balakrishnan,Ranveer Ganguly,F,68,Bengaluru Urban,False,1
SYN-V-00502,Jeremiah Gola,Balendra Taneja,M,41,Belagavi,False,1
SYN-V-00503,Vihaan Ratti,Qadim Bajaj,M,22,Bengaluru Urban,False,1
SYN-V-00504,Rachita Mahajan,Harish Walia,F,41,Bengaluru Urban,False,1
SYN-V-00505,Ladli Modi,Naveen Dayal,F,27,Bengaluru Urban,False,1
SYN-V-00506,Aryan Srivastava,Ethan Parekh,M,32,Bengaluru Urban,False,1
SYN-V-00507,Owen Balakrishnan,Yuvraj Thakur,M,43,Mysuru,False,1
SYN-V-00508,Pratyush Nadkarni,Viraj Dash,M,47,Bengaluru Urban,False,1
SYN-V-00509,Yatin Wagle,Rishi Taneja,M,49,Kalaburagi,False,1
SYN-V-00510,Isha Bobal,Manthan Amble,F,73,Bengaluru Urban,False,1
SYN-V-00511,Jackson Gokhale,Dakshesh Sekhon,M,23,Bengaluru Urban,False,1
SYN-V-00512,Netra Zacharia,Chanakya Shankar,F,24,Mysuru,False,1
SYN-V-00513,Aditya Mistry,Nitesh Peri,M,24,Bengaluru Urban,False,1
SYN-V-00514,Pallavi Nayak,Michael Sridhar,F,42,Bengaluru Urban,False,1
SYN-V-00515,Lila Chana,Kevin Butala,F,71,Bengaluru Urban,False,1
SYN-V-00516,Januja Banik,Sathvik Prasad,F,58,Bengaluru Urban,False,1
SYN-V-00517,Balendra Kohli,Wahab Kumer,M,38,Bengaluru Urban,False,1
SYN-V-00518,Mahika Arora,Teerth Sama,F,24,Bengaluru Urban,False,1
SYN-V-00519,Neha Patla,Noah Mallick,F,44,Mysuru,False,1
SYN-V-00520,Vinaya Chand,Advik Lal,F,28,Mysuru,False,1
SYN-V-00521,Samuel Singh,Orinder Taneja,M,61,Bengaluru Urban,False,1
SYN-V-00522,Chakradhar Bhalla,Lohit Deshmukh,M,71,Bengaluru Urban,False,1
SYN-V-00523,Rajata Sha,Krish Chhabra,F,62,Tumakuru,False,1
SYN-V-00524,Faqid Pingle,Chandresh Arya,M,31,Tumakuru,False,1
SYN-V-00525,Sathvik Sem,Mason Krishnamurthy,M,72,Bengaluru Urban,False,1
SYN-V-00526,Daksh Yohannan,Ekansh Randhawa,M,54,Bengaluru Urban,False,1
SYN-V-00527,Sanya Rau,Samaksh Panchal,F,38,Bengaluru Urban,False,1
SYN-V-00528,Aadi Gade,Aditya Doshi,M,59,Bengaluru Urban,False,1
SYN-V-00529,Warhi Patla,Anmol Sarin,F,48,Bengaluru Urban,False,1
SYN-V-00530,Darsh Taneja,Amol Bajaj,M,64,Tumakuru,False,1
SYN-V-00531,Wishi Setty,Wahab Sura,F,61,Bengaluru Urban,False,1
SYN-V-00532,Liam Baral,Kai Sangha,M,68,Kalaburagi,False,1
SYN-V-00533,Madhav Wali,Fitan Wable,M,30,Bengaluru Urban,False,1
SYN-V-00534,Yashodhara Batta,Nicholas Ratti,F,36,Kalaburagi,False,1
SYN-V-00535,Yug Chand,Mitesh Sandhu,M,51,Bengaluru Urban,False,1
SYN-V-00536,Champak Bala,Jairaj Mittal,M,37,Bengaluru Urban,False,1
SYN-V-00537,Zaid Cheema,Tanish Dey,M,65,Bengaluru Urban,False,1
SYN-V-00538,Pooja Comar,Alexander Iyer,F,43,Bengaluru Urban,False,1
SYN-V-00539,Samaksh Mander,Mitesh Venkataraman,M,60,Tumakuru,False,1
SYN-V-00540,Zansi Ravel,Sai Sur,F,67,Tumakuru,False,1
SYN-V-00541,Owen Bhagat,Harrison Ratta,M,22,Tumakuru,False,1
SYN-V-00542,Anirudh Dugar,Wazir Iyengar,M,27,Bengaluru Urban,False,1
SYN-V-00543,Kritika Kumer,Siddharth Grewal,F,52,Bengaluru Urban,False,1
SYN-V-00544,Jagdish Bhardwaj,Onkar Vig,M,20,Bengaluru Urban,False,1
SYN-V-00545,Sai Khosla,Hardik Ganesan,M,30,Kalaburagi,False,1
SYN-V-00546,Manya Mannan,Laban Sarin,F,32,Bengaluru Urban,False,1
SYN-V-00547,Balvan Kata,Rehaan Jhaveri,M,35,Bengaluru Urban,False,1
SYN-V-00548,Indira Nori,Ojas Hans,F,27,Bengaluru Urban,False,1
SYN-V-00549,Vinaya Banik,Jairaj Raman,F,20,Bengaluru Urban,False,1
SYN-V-00550,Udarsh Ahuja,Dakshesh Mandal,M,23,Bengaluru Urban,False,1
SYN-V-00551,Vedhika Atwal,Madhav Shanker,F,52,Bengaluru Urban,False,1
SYN-V-00552,Hamsini Hayre,Hitesh Devan,F,65,Belagavi,False,1
SYN-V-00553,Dalaja Kadakia,Bahadurjit Wali,F,44,Bengaluru Urban,False,1
SYN-V-00554,Raghav Prabhu,Benjamin Sani,M,36,Belagavi,False,1
SYN-V-00555,Pranit Mukhopadhyay,Azaan Saini,M,26,Tumakuru,False,1
SYN-V-00556,Rehaan Grewal,Rishi Dar,M,34,Tumakuru,False,1
SYN-V-00557,Geetika De,Manan Agrawal,F,36,Bengaluru Urban,False,1
SYN-V-00558,Ayushman Dhillon,Warinder Vohra,M,61,Bengaluru Urban,False,1
SYN-V-00559,Aachal Barad,Amol Krish,F,24,Bengaluru Urban,False,1
SYN-V-00560,Balhaar Nayar,Tarak Nagy,M,41,Bengaluru Urban,False,1
SYN-V-00561,Viraj Kota,Rehaan Thakur,M,22,Bengaluru Urban,False,1
SYN-V-00562,Aarna Pandya,Om Nazareth,F,45,Bengaluru Urban,False,1
SYN-V-00563,Dayamai Lal,Elijah Dube,F,28,Bengaluru Urban,False,1
SYN-V-00564,Jacob Peri,Ethan Kalita,M,49,Bengaluru Urban,False,1
SYN-V-00565,Quincy Dewan,Chakradev Sheth,M,36,Bengaluru Urban,False,1
SYN-V-00566,Jasmit Kala,Frederick Bobal,F,48,Mysuru,False,1
SYN-V-00567,Falak Patla,Logan Golla,F,49,Belagavi,False,1
SYN-V-00568,Gaurika Nagy,Manbir Mody,F,72,Belagavi,False,1
SYN-V-00569,Orinder Savant,Logan Parikh,M,23,Bengaluru Urban,False,1
SYN-V-00570,Naksh Vora,Om Rege,M,50,Bengaluru Urban,False,1
SYN-V-00571,Om Morar,Aryan Babu,M,39,Bengaluru Urban,False,1
SYN-V-00572,Deepa Sinha,Ranveer Butala,F,69,Bengaluru Urban,False,1
SYN-V-00573,Dhriti Ahluwalia,Farhan Dayal,F,48,Bengaluru Urban,False,1
SYN-V-00574,Nidhi Ben,Chakradhar Naidu,F,22,Bengaluru Urban,False,1
SYN-V-00575,Ayushman Memon,Mitesh Pall,M,23,Bengaluru Urban,False,1
SYN-V-00576,Girik Srinivasan,Naveen Kala,M,25,Bengaluru Urban,False,1
SYN-V-00577,Caleb Karan,Charles Anne,M,21,Bengaluru Urban,False,1
SYN-V-00578,Rehaan Mallick,Zashil Murty,M,65,Bengaluru Urban,False,1
SYN-V-00579,Anika Dhillon,Tanveer Misra,F,68,Mysuru,False,1
SYN-V-00580,Ijaya Kala,Yatin Aurora,F,24,Mysuru,False,1
SYN-V-00581,Advik Tata,Ekalinga Sastry,M,66,Bengaluru Urban,False,1
SYN-V-00582,Isaiah Setty,Hitesh Dhar,M,56,Bengaluru Urban,False,1
SYN-V-00583,Onkar Bail,Qabil Merchant,M,51,Bengaluru Urban,False,1
SYN-V-00584,Logan Sahni,Harshil Bhavsar,M,65,Bengaluru Urban,False,1
SYN-V-00585,Ishani Gola,Udarsh Nadig,F,69,Bengaluru Urban,False,1
SYN-V-00586,Hemal Naik,Harish Dutta,F,16,Bengaluru Urban,False,1
SYN-V-00587,Warinder Krishnan,Rishi Karnik,M,30,Kalaburagi,False,1
SYN-V-00588,Krish Chad,Nihal Iyengar,M,57,Kalaburagi,False,1
SYN-V-00589,Nathaniel Dash,Faras Sule,M,71,Bengaluru Urban,False,1
SYN-V-00590,Radha Khalsa,Rudra Prabhakar,F,34,Bengaluru Urban,False,1
SYN-V-00591,Ira Pant,Baljiwan Prabhu,F,54,Bengaluru Urban,False,1
SYN-V-00592,Vivaan Cheema,Aarush Chhabra,M,26,Bengaluru Urban,False,1
SYN-V-00593,Anika Kumar,Ekavir Bail,F,33,Bengaluru Urban,False,1
SYN-V-00594,Hemani Borah,Thomas Hayre,F,50,Bengaluru Urban,False,1
SYN-V-00595,Zashil Prakash,Nathan Hayre,M,45,Kalaburagi,False,1
SYN-V-00596,Krishna Bhattacharyya,Abdul Kanda,F,48,Bengaluru Urban,False,1
SYN-V-00597,Vamakshi Grover,Dalbir Malhotra,F,73,Bengaluru Urban,False,1
SYN-V-00598,Omya Raman,Wyatt Sharma,F,57,Bengaluru Urban,False,1
SYN-V-00599,Anmol Gupta,Naksh Madan,M,38,Bengaluru Urban,False,1
SYN-V-00600,Idika Kamdar,Advaith Sankaran,F,70,Bengaluru Urban,False,1
SYN-V-00601,Harita Lal,Samarth Mohanty,F,30,Bengaluru Urban,False,1
SYN-V-00602,Jonathan Swaminathan,Gaurang Prabhakar,M,49,Bengaluru Urban,False,1
SYN-V-00603,Thomas Bhatti,Michael Sant,M,44,Bengaluru Urban,False,1
SYN-V-00604,Balhaar Om,Faras Sani,M,23,Bengaluru Urban,False,1
SYN-V-00605,Neel Pingle,Nathaniel Contractor,M,19,Bengaluru Urban,False,1
SYN-V-00606,Imaran Bandi,Rachit Borde,M,68,Bengaluru Urban,False,1
SYN-V-00607,Advik Grewal,Zehaan Bains,M,53,Bengaluru Urban,False,1
SYN-V-00608,Daniel Subramanian,Ethan Bahl,M,63,Bengaluru Urban,False,1
SYN-V-00609,Turvi Tripathi,Ayushman Barman,F,73,Bengaluru Urban,False,1
SYN-V-00610,Jagdish Hayer,Parth Parmar,M,21,Kalaburagi,False,1
SYN-V-00611,Aarav Sarkar,Yatan Sastry,M,22,Bengaluru Urban,False,1
SYN-V-00612,Kala Dhingra,Gabriel Minhas,F,40,Kalaburagi,False,1
SYN-V-00613,Ayushman Mukhopadhyay,Ethan Wason,M,30,Bengaluru Urban,False,1
SYN-V-00614,Shivansh Bhatnagar,Harshil Borde,M,26,Bengaluru Urban,False,1
SYN-V-00615,Urmi Narayanan,Gopal Bava,F,70,Bengaluru Urban,False,1
SYN-V-00616,Adweta Karnik,Girik Baral,F,44,Belagavi,False,1
SYN-V-00617,Robert Bhalla,Ethan Chandra,M,43,Bengaluru Urban,False,1
SYN-V-00618,Aarav Lal,Jairaj Deo,M,24,Mysuru,False,1
SYN-V-00619,Dakshesh Dass,Indrajit Rajan,M,36,Bengaluru Urban,False,1
SYN-V-00620,Neel Balay,Christopher Goda,M,35,Bengaluru Urban,False,1
SYN-V-00621,Warjas Taneja,Hritik Dayal,M,51,Bengaluru Urban,False,1
SYN-V-00622,Anya Basak,Ekalinga Balakrishnan,F,73,Bengaluru Urban,False,1
SYN-V-00623,Charvi Dixit,Anthony Patla,F,64,Bengaluru Urban,False,1
SYN-V-00624,Baghyawati Bera,Wriddhish Prashad,F,47,Bengaluru Urban,False,1
SYN-V-00625,Utkarsh Bir,Sathvik Borra,M,22,Bengaluru Urban,False,1
SYN-V-00626,Lavanya Nagi,Chakradhar Keer,F,43,Bengaluru Urban,False,1
SYN-V-00627,Sarthak Tara,Nicholas Gokhale,M,48,Bengaluru Urban,False,1
SYN-V-00628,Zashil Thakur,Samar Sahota,M,44,Bengaluru Urban,False,1
SYN-V-00629,Wahab Dayal,Daniel Gour,M,62,Tumakuru,False,1
SYN-V-00630,Faris Babu,Teerth Dave,M,41,Bengaluru Urban,False,1
SYN-V-00631,Rehaan Pau,Kalpit Mammen,M,71,Bengaluru Urban,False,1
SYN-V-00632,Aadhya Parmar,Nachiket Mani,F,43,Bengaluru Urban,False,1
SYN-V-00633,Abhimanyu Badal,Ansh Saxena,M,27,Bengaluru Urban,False,1
SYN-V-00634,Urmi Kapadia,Chandresh Setty,F,23,Bengaluru Urban,False,1
SYN-V-00635,Vamakshi Halder,Advay Deshpande,F,26,Tumakuru,False,1
SYN-V-00636,Riya Peri,Shaurya Amble,F,31,Tumakuru,False,1
SYN-V-00637,Alexander Cherian,Pranit Lal,M,51,Mysuru,False,1
SYN-V-00638,Ryan Biswas,Kalpit Goswami,M,70,Bengaluru Urban,False,1
SYN-V-00639,Champak Ramaswamy,Utkarsh Sathe,M,55,Bengaluru Urban,False,1
SYN-V-00640,Ekaraj Mani,Ikbal Bora,M,32,Bengaluru Urban,False,1
SYN-V-00641,Rachita Gala,Rehaan Rana,F,73,Mysuru,False,1
SYN-V-00642,Aahana Naik,Gopal Srivastava,F,38,Bengaluru Urban,False,1
SYN-V-00643,Owen Dass,Quincy Dora,M,19,Bengaluru Urban,False,1
SYN-V-00644,Jhalak Narayan,Qarin Grover,F,54,Bengaluru Urban,False,1
SYN-V-00645,Vaishnavi Goswami,Pratyush Nayak,F,71,Belagavi,False,1
SYN-V-00646,Jack Acharya,Pratyush Upadhyay,M,47,Mysuru,False,1
SYN-V-00647,Oeshi Chand,George Sridhar,F,51,Mysuru,False,1
SYN-V-00648,Bachittar Doctor,Tanish Mitra,M,73,Mysuru,False,1
SYN-V-00649,Janya Mukherjee,Mitesh Iyengar,F,34,Bengaluru Urban,False,1
SYN-V-00650,Widisha Sridhar,Onkar Gour,F,46,Bengaluru Urban,False,1
SYN-V-00651,Ekansh Nanda,Ryan Ramaswamy,M,24,Bengaluru Urban,False,1
SYN-V-00652,Krishna Amble,Rohan Pal,M,48,Bengaluru Urban,False,1
SYN-V-00653,Yutika Ghosh,Wazir Sachdev,F,44,Bengaluru Urban,False,1
SYN-V-00654,Jeet Pau,Naksh Varghese,M,20,Kalaburagi,False,1
SYN-V-00655,Jackson Buch,William Oak,M,22,Kalaburagi,False,1
SYN-V-00656,Ojas Trivedi,Nathan Upadhyay,M,74,Bengaluru Urban,False,1
SYN-V-00657,Umang Sharaf,Zashil Borde,M,47,Bengaluru Urban,False,1
SYN-V-00658,Wyatt Pal,Mitesh Bath,M,53,Bengaluru Urban,False,1
SYN-V-00659,William Varughese,Naveen Wali,M,34,Bengaluru Urban,False,1
SYN-V-00660,Chatresh Bal,Christopher Venkataraman,M,73,Bengaluru Urban,False,1
SYN-V-00661,Gunbir Chaudhuri,Arjun Dutt,M,54,Bengaluru Urban,False,1
SYN-V-00662,Noah Pal,Victor Chander,M,57,Bengaluru Urban,False,1
SYN-V-00663,Arin Pandya,Gagan Ranganathan,M,65,Bengaluru Urban,False,1
SYN-V-00664,Jairaj Sandal,Qarin Dora,M,39,Bengaluru Urban,False,1
SYN-V-00665,Matthew Parmar,Krish Mukherjee,M,23,Bengaluru Urban,False,1
SYN-V-00666,Neel Pall,Samar Magar,M,27,Bengaluru Urban,False,1
SYN-V-00667,Harini Gour,Qarin Dugal,F,45,Belagavi,False,1
SYN-V-00668,Ekani Ghosh,Kalpit Taneja,F,55,Bengaluru Urban,False,1
SYN-V-00669,Ronith Saxena,Tarak Wali,M,17,Kalaburagi,False,1
SYN-V-00670,Kala Master,Viraj Batta,F,47,Bengaluru Urban,False,1
SYN-V-00671,Jagvi Shan,Vincent Anand,F,45,Belagavi,False,1
SYN-V-00672,Logan Kala,Yagnesh Dar,M,58,Belagavi,False,1
SYN-V-00673,Divya Lanka,Dalbir Bahl,F,19,Bengaluru Urban,False,1
SYN-V-00674,Gunbir Misra,George Savant,M,26,Bengaluru Urban,False,1
SYN-V-00675,Chanchal Mangat,Parth Char,F,28,Bengaluru Urban,False,1
SYN-V-00676,Rayaan Sachdeva,Qabil Borde,M,44,Bengaluru Urban,False,1
SYN-V-00677,Aayush Narayanan,Rohan Bora,M,31,Bengaluru Urban,False,1
SYN-V-00678,Zaitra Naidu,Chaitanya Chandra,F,22,Bengaluru Urban,False,1
SYN-V-00679,Amara Kapadia,Jeet Saha,F,21,Bengaluru Urban,False,1
SYN-V-00680,Janya Kaul,Rachit Tak,F,54,Bengaluru Urban,False,1
SYN-V-00681,Rohan Banerjee,Ekavir Dua,M,19,Bengaluru Urban,False,1
SYN-V-00682,Wridesh Cherian,Laksh Sahni,M,49,Bengaluru Urban,False,1
SYN-V-00683,Udyati Sehgal,Bahadurjit Acharya,F,23,Bengaluru Urban,False,1
SYN-V-00684,Madhavi Chad,Zashil Subramanian,F,34,Bengaluru Urban,False,1
SYN-V-00685,Chaitanya Tara,Om Venkatesh,M,22,Bengaluru Urban,False,1
SYN-V-00686,Aachal Batta,Zayan Agrawal,F,35,Bengaluru Urban,False,1
SYN-V-00687,Abhiram Lal,Orinder Nanda,M,33,Bengaluru Urban,False,1
SYN-V-00688,Farhan Mahal,Rayaan Mahajan,M,32,Bengaluru Urban,False,1
SYN-V-00689,Abhimanyu Subramanian,Ekapad Sem,M,69,Bengaluru Urban,False,1
SYN-V-00690,Chakrika Biswas,Girindra Mand,F,51,Bengaluru Urban,False,1
SYN-V-00691,Jagdish Sahota,Arin Koshy,M,21,Bengaluru Urban,False,1
SYN-V-00692,Darika Khosla,Tanay Gill,F,27,Tumakuru,False,1
SYN-V-00693,Gauri Sura,Manbir Balasubramanian,F,32,Tumakuru,False,1
SYN-V-00694,Hamsini Magar,Orinder Om,F,16,Bengaluru Urban,False,1
SYN-V-00695,Max Wagle,Laksh Desai,M,58,Bengaluru Urban,False,1
SYN-V-00696,Ranbir Aggarwal,Tarak Cheema,M,62,Bengaluru Urban,False,1
SYN-V-00697,Lavanya Jain,Rudra Divan,F,30,Bengaluru Urban,False,1
SYN-V-00698,Falan Nori,Dhruv Thaman,M,24,Bengaluru Urban,False,1
SYN-V-00699,Shravya Korpal,Jagdish Chandran,F,18,Belagavi,False,1
SYN-V-00700,Chakradhar Khalsa,Xavier Sant,M,59,Bengaluru Urban,False,1
SYN-V-00701,Ekanta Sura,Thomas Bhakta,F,38,Bengaluru Urban,False,1
SYN-V-00702,Vanya Kapur,Jackson Date,F,65,Bengaluru Urban,False,1
SYN-V-00703,Wridesh Morar,Onveer Golla,M,51,Bengaluru Urban,False,1
SYN-V-00704,Gavin Shah,Daniel Kapur,M,52,Bengaluru Urban,False,1
SYN-V-00705,Omkaar Parikh,Gaurav Hegde,M,66,Bengaluru Urban,False,1
SYN-V-00706,Agastya Vora,Anay Dyal,M,68,Bengaluru Urban,False,1
SYN-V-00707,Thomas Prasad,Mitesh Mody,M,39,Bengaluru Urban,False,1
SYN-V-00708,Leena Datta,Victor Saha,F,66,Bengaluru Urban,False,1
SYN-V-00709,Daksha Manda,Samarth Bandi,F,59,Mysuru,False,1
SYN-V-00710,Benjamin Saini,Dakshesh Deo,M,24,Mysuru,False,1
SYN-V-00711,Hemangini Nanda,Ikbal Krishna,F,45,Mysuru,False,1
SYN-V-00712,Turvi Sha,Simon Nagar,F,29,Bengaluru Urban,False,1
SYN-V-00713,Yashawini Garde,Aadi Balasubramanian,F,66,Bengaluru Urban,False,1
SYN-V-00714,Jalsa Sanghvi,Gaurang Peri,F,55,Bengaluru Urban,False,1
SYN-V-00715,Guneet Goswami,Baljiwan Bhandari,M,64,Bengaluru Urban,False,1
SYN-V-00716,Zayan Narang,Faqid Srinivas,M,47,Bengaluru Urban,False,1
SYN-V-00717,Zashil Khatri,Farhan Pant,M,58,Bengaluru Urban,False,1
SYN-V-00718,Mitali Dada,Amol Mukhopadhyay,F,37,Bengaluru Urban,False,1
SYN-V-00719,Patrick Vaidya,Sathvik Walia,M,65,Bengaluru Urban,False,1
SYN-V-00720,Pavani Peri,Finn Walla,F,49,Bengaluru Urban,False,1
SYN-V-00721,Veda Ramakrishnan,Agastya Bhatnagar,F,57,Bengaluru Urban,False,1
SYN-V-00722,Jai Desai,Arin Uppal,M,50,Bengaluru Urban,False,1
SYN-V-00723,Hardik Rajan,Warjas Kapoor,M,39,Bengaluru Urban,False,1
SYN-V-00724,Oliver Bhatia,Zayyan Sachar,M,55,Bengaluru Urban,False,1
SYN-V-00725,Dhruv Morar,Tanish Bath,M,39,Bengaluru Urban,False,1
SYN-V-00726,Chandran Sastry,Jagdish Vyas,M,72,Bengaluru Urban,False,1
SYN-V-00727,Shivani Talwar,Vedant Pandya,F,19,Bengaluru Urban,False,1
SYN-V-00728,Urmi Sharma,Anmol Yadav,F,46,Bengaluru Urban,False,1
SYN-V-00729,Gavin Venkataraman,Rishi Varghese,M,58,Bengaluru Urban,False,1
SYN-V-00730,Yochana Pillay,Abeer Dyal,F,71,Bengaluru Urban,False,1
SYN-V-00731,Arunima Buch,Harsh Maharaj,F,51,Bengaluru Urban,False,1
SYN-V-00732,Maanav Jain,Laksh Kapoor,M,59,Bengaluru Urban,False,1
SYN-V-00733,Elijah Taneja,Balhaar Garg,M,19,Bengaluru Urban,False,1
SYN-V-00734,Aishani Ravel,Harsh Parikh,F,32,Bengaluru Urban,False,1
SYN-V-00735,Vivaan Badami,Dakshesh Goswami,M,28,Tumakuru,False,1
SYN-V-00736,Sara Din,Kalpit Bail,F,34,Tumakuru,False,1
SYN-V-00737,Upasna Chopra,Jairaj Rau,F,51,Belagavi,False,1
SYN-V-00738,Nikita Murty,Tanveer Baria,F,49,Belagavi,False,1
SYN-V-00739,Yash Viswanathan,Kevin Sachdev,M,28,Bengaluru Urban,False,1
SYN-V-00740,Yuvraj Ahluwalia,Girish Thaman,M,72,Bengaluru Urban,False,1
SYN-V-00741,Ishaan Mittal,Darpan Murty,M,55,Bengaluru Urban,False,1
SYN-V-00742,Varsha Kamdar,Bakhshi Dhingra,F,28,Bengaluru Urban,False,1
SYN-V-00743,Aarav Kapur,Fariq Varty,M,71,Bengaluru Urban,False,1
SYN-V-00744,Sathvik Yogi,Faqid Naidu,M,31,Belagavi,False,1
SYN-V-00745,Gautam Soman,Rushil Gulati,M,30,Belagavi,False,1
SYN-V-00746,Rehaan Mahal,Jason Bal,M,45,Bengaluru Urban,False,1
SYN-V-00747,Nachiket Krishnamurthy,Qadim Date,M,32,Bengaluru Urban,False,1
SYN-V-00748,Chanchal Reddy,Daniel Datta,F,54,Bengaluru Urban,False,1
SYN-V-00749,Christopher Tella,Agastya Golla,M,23,Bengaluru Urban,False,1
SYN-V-00750,Ekaraj Saraf,Jagat Rama,M,68,Kalaburagi,False,1
SYN-V-00751,Zinal Chokshi,Rehaan Bajwa,F,24,Bengaluru Urban,False,1
SYN-V-00752,Jack Behl,Yuvraj Nori,M,29,Bengaluru Urban,False,1
SYN-V-00753,Chakrika Chakraborty,Dominic Sangha,F,52,Bengaluru Urban,False,1
SYN-V-00754,Teerth Luthra,Abdul Golla,M,63,Bengaluru Urban,False,1
SYN-V-00755,Isaiah Kuruvilla,Qabil Kala,M,24,Bengaluru Urban,False,1
SYN-V-00756,Eta Ghosh,Manthan Ram,F,31,Bengaluru Urban,False,1
SYN-V-00757,Nisha Srivastava,Yug Bakshi,F,73,Kalaburagi,False,1
